change	date	client	desc
161813	2023/09/11	Design_Seokwan_work	[손석완][레벨] 올드타운 버유01 제작  / #changelist 유효성 검사 완료
161159	2023/09/07	Design_Seokwan_work	[손석완][레벨] 장벽너머 넘버9 블로킹볼륨 추가  / #changelist 유효성 검사 완료
161142	2023/09/07	Design_Seokwan_work	[손석완][레벨] 버려진 유적 운반용 상자 가젯 수정
160998	2023/09/07	Design_Seokwan_work	[손석완][레벨] 장벽너머 넘버9  / #changelist 유효성 검사 완료
160643	2023/09/06	Design_Seokwan_work	[손석완][레벨] 버려진 유적용 운반 박스 추가
160625	2023/09/06	Design_Seokwan_work	[손석완][레벨] 버려진 유적 용 들고옮기기 상자 수정
160606	2023/09/06	Design_Seokwan_work	[손석완][레벨] 버려진 유적용 들고 옮기기 가젯 추가
160602	2023/09/06	Design_Seokwan_work	[손석완][레벨] 장벽너머 넘버9  / #changelist 유효성 검사 완료
160492	2023/09/06	Design_Seokwan_work	[손석완][레벨] 까마귀 섬 내비메시 보정용 볼륨 추가  / #changelist 유효성 검사 완료
160420	2023/09/05	Design_Seokwan_work	[손석완][레벨] 장벽너머 9호점 목업  / #changelist 유효성 검사 완료
160182	2023/09/05	Design_Seokwan_work	[손석완][레벨] 드래곤 전투지역 일부 수정  / #changelist 유효성 검사 완료
159682	2023/09/01	Design_Seokwan_work	[손석완][레벨] 올드타운 버려진유적지 03 제작  / #changelist 유효성 검사 완료
159636	2023/09/01	Design_Seokwan_work	[손석완][레벨] 올드타운 버유 가젯 추가
159595	2023/09/01	Design_Seokwan_work	[손석완] 가젯 테이블 버려진 유적 용 스위치 추가
159518	2023/09/01	Design_Seokwan_work	[손석완][레벨] 올드타운 버려진 유적지 제작중  / #changelist 유효성 검사 완료
159088	2023/08/30	Design_Seokwan_work	[손석완][레벨] 올드타운 버려진 유적지 제작  / #changelist 유효성 검사 완료
158899	2023/08/30	Design_Seokwan_work	[손석완][레벨] 올드타운 버려진 유적
158800	2023/08/29	Design_Seokwan_work	[손석완][레벨] 올드타운 버려진 유적지 제작  / #changelist 유효성 검사 완료
158616	2023/08/29	Design_Seokwan_work	[손석완][레벨] 올드타운 버려진 유적지  / #changelist 유효성 검사 완료
158443	2023/08/28	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 게이트 가젯 위치 수정  / #changelist 유효성 검사 완료
157968	2023/08/28	Design_Seokwan_work	[손석완][레벨] 올드타운 버려진 유적 제작  / #changelist 유효성 검사 완료
157703	2023/08/28	Design_Seokwan_work	[손석완][레벨] 올드타운 버.유. 작업 및 드레드포트 세력은신처에 크레인 더미 심음  / #changelist 유효성 검사 완료
157657	2023/08/28	Design_Seokwan_work	[손석완][레벨] 하이가든 필드 지역 필드콘텐츠 위치 수정  / #changelist 유효성 검사 완료
157578	2023/08/25	Design_Seokwan_work	[손석완][레벨] 불필요 액터 정리, 올드타운 버려진 유적지 제작  / #changelist 유효성 검사 완료
157471	2023/08/25	Design_Seokwan_work	[손석완][레벨] 올드타운 시청 지하 내비메시 잘 나오게 수정  / #changelist 유효성 검사 완료
157411	2023/08/25	Design_Seokwan_work	[손석완][레벨] 시타델 시청 내비메시 문제되는 지점 수정  / #changelist 유효성 검사 완료
156927	2023/08/23	Design_Seokwan_work	[손석완][레벨] 레벨 가이드 추가 (위어우드의 기억)
156801	2023/08/23	Design_Seokwan_work	[손석완][레벨] 하이가든 필드용 데이터레이어 추가  / #changelist 유효성 검사 완료
156578	2023/08/22	Design_Seokwan_work	[손석완][레벨] 시타델 시청 블로킹 볼륨 추가  / #changelist 유효성 검사 완료
156320	2023/08/21	Design_Seokwan_work	[손석완][레벨] 퀼앤탱커드 블로킹 볼륨 추가  / #changelist 유효성 검사 완료
156139	2023/08/18	Design_Seokwan_work	[손석완][레벨] 세력은신처 인아웃 데이터레이어 정리  / #changelist 유효성 검사 완료
156078	2023/08/18	Design_Seokwan_work	[손석완][레벨] 하수도 내비메시 문턱에서 끊기지 않게 처리  / #changelist 유효성 검사 완료
156069	2023/08/18	Design_Seokwan_work	[손석완][레벨] 잉크제작자의 집 블로킹볼륨 추가  / #changelist 유효성 검사 완료
156031	2023/08/18	Design_Seokwan_work	[손석완][레벨] 올드타운 셉트 블로킹 볼륨 추가 등  / #changelist 유효성 검사 완료
155948	2023/08/17	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 볼륨 수정  / #changelist 유효성 검사 완료
155947	2023/08/17	Design_Seokwan_work	[손석완][레벨] 올드타운 블로킹 볼륨 추가 및 하이가든 데이터볼륨 추가  / #changelist 유효성 검사 완료
155943	2023/08/17	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 블로킹 볼륨 추가  / #changelist 유효성 검사 완료
155938	2023/08/17	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 블로킹볼륨 추가  / #changelist 유효성 검사 완료
155494	2023/08/14	Design_Seokwan_work	[손석완][레벨] 신규콘텐츠 가이득 액터 수정/추가  / #changelist 유효성 검사 완료
155464	2023/08/11	Design_Seokwan_work	[손석완][레벨] 불필요 목업 액터 삭제  / #changelist 유효성 검사 완료
155462	2023/08/11	Design_Seokwan_work	[손석완][레벨] 올드타운 셉트 지하실 데이터레이어 볼륨 수정  / #changelist 유효성 검사 완료
155428	2023/08/11	Design_Seokwan_work	[손석완][레벨] 올드타운 추락방지 볼륨 추가  / #changelist 유효성 검사 완료
155398	2023/08/11	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 데이터레이어 수정  / #changelist 유효성 검사 완료
155086	2023/08/09	Design_Seokwan_work	[손석완][레벨] 올드타운 시타델 도서관 2층 타일 내비 생성용 볼륨 추가  / #changelist 유효성 검사 완료
155083	2023/08/09	Design_Seokwan_work	[손석완][레벨] 올드타운 항구 쪽 추락방지볼륨 추가  / #changelist 유효성 검사 완료
155082	2023/08/09	Design_Seokwan_work	[손석완][레벨] 올드타운 시청 내비메시 생성용 블로킹 볼륨 추가  / #changelist 유효성 검사 완료
155079	2023/08/09	Design_Seokwan_work	[손석완][레벨] 올드타운 시청, 퀼앤탱커드 내비메시 생성용 볼륨 추가  / #changelist 유효성 검사 완료
154929	2023/08/09	Design_Seokwan_work	[손석완][레벨] 퀼앤탱커드, 시청 타일 수정 - 내비메시 잘 생성되게  / #changelist 유효성 검사 완료
154835	2023/08/09	Design_Seokwan_work	[손석완][레벨] 퀼앤탱커드에서 npc 떨어지는 문제 해결  / #changelist 유효성 검사 완료
154782	2023/08/08	Design_Seokwan_work	[손석완][레벨] 캐스퍼의 집 사격장 투명 프랍 제거, 퀼앤탱커드 내비 메시 생기게 2층 재생성  / #changelist 유효성 검사 완료
154730	2023/08/08	Design_Seokwan_work	[손석완][레벨] 퀼앤탱커드 2층 내비용 메시 교체  / #changelist 유효성 검사 완료
154659	2023/08/08	Design_Seokwan_work	[손석완][레벨] 퀼앤 탱커드 바닥 타일 교체  / #changelist 유효성 검사 완료
154642	2023/08/08	Design_Seokwan_work	[손석완][레벨] 퀼앤 탱커드 내비 메시 잘 나오게 처리
154506	2023/08/08	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 - 데이터레이어 볼륨에 데이터레이어 이름 수정, 동선에 걸리는 철문 콜리전 제거  / #changelist 유효성 검사 완료
154416	2023/08/07	Design_Seokwan_work	[손석완][레벨] 내비메시 정상화를 위한 프랍 속성 변경 및 내비 수정 볼륨 추가  / #changelist 유효성 검사 완료
154358	2023/08/07	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 바닥 교체 - 내비메쉬 버그수정을 위함  / #changelist 유효성 검사 완료
154290	2023/08/07	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 일부 메시 내비메시에서 제거  / #changelist 유효성 검사 완료
154287	2023/08/07	Design_Seokwan_work	[손석완][레벨] 가이드 액터 위치 수정, 시타델 도서관 데이터레이어 구조 변경  / #changelist 유효성 검사 완료
154184	2023/08/04	Design_Seokwan_work	[손석완][레벨] 볼팅펜스 어색한 것 삭제, 불필요 목업액터 삭제, 데이터레이어 볼륨 수정  / #changelist 유효성 검사 완료
154005	2023/08/04	Design_Seokwan_work	[손석완][레벨] 하이가든 데이터레이어 재 추가  / #changelist 유효성 검사 완료
153909	2023/08/03	Design_Seokwan_work	[손석완][레벨] 최북단 가이드 액터 내용 수정 - 야인 전투지역을 신규 콘텐츠로  / #changelist 유효성 검사 완료
153849	2023/08/03	Design_Seokwan_work	[손석완][레벨] 하이가든 데이터레이어 추가  / #changelist 유효성 검사 완료
153733	2023/08/03	Design_Seokwan_work	[손석완][레벨] 올드타운 필드 장미꽃에서 볼팅 제거  / #changelist 유효성 검사 완료
153707	2023/08/03	Design_Seokwan_work	[손석완][레벨] 불필요 목업 액터 삭제  / #changelist 유효성 검사 완료
153653	2023/08/02	Design_Seokwan_work	[손석완][레벨] 올드타운 블로킹 볼륨 수정  / #changelist 유효성 검사 완료
153613	2023/08/02	Design_Seokwan_work	[손석완][레벨] 올드타운 추락방지 볼륨 수정, 시타델 사다리 위치 조정  / #changelist 유효성 검사 완료
153475	2023/08/02	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 목업 수정  / #changelist 유효성 검사 완료
152927	2023/07/28	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 목업  / #changelist 유효성 검사 완료
152893	2023/07/28	Design_Seokwan_work	[손석완][레벨] 하이가든 저택 목업 수정, 크로우즈네스트 목업  / #changelist 유효성 검사 완료
152827	2023/07/28	Design_Seokwan_work	[손석완][레벨] 드래곤 전투지역   / #changelist 유효성 검사 완료
152582	2023/07/27	Design_Seokwan_work	[손석완][레벨] 드래곤 테스트용 랜드스케이프 수정  / #changelist 유효성 검사 완료
152510	2023/07/27	Design_Seokwan_work	[손석완][레벨] 올드타운 폴리지 제거된 것 복구  / #changelist 유효성 검사 완료
152439	2023/07/26	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 목업
152314	2023/07/26	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 수정  / #changelist 유효성 검사 완료
152264	2023/07/26	Design_Seokwan_work	[손석완] 폴리지 사라진 이유로 롤백  / #changelist 유효성 검사 완료
152251	2023/07/25	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 폴리지 수정 및 목업  / #changelist 유효성 검사 완료
152241	2023/07/25	Design_Seokwan_work	[손석완][레벨] 폴리지 랜드스케이프와 떨어진 것들 수정  / #changelist 유효성 검사 완료
152235	2023/07/25	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 목업  / #changelist 유효성 검사 완료
152154	2023/07/25	Design_Seokwan_work	[손석완][레벨] 올드타운 양조장에 스페셜무브 박스 추가  / #changelist 유효성 검사 완료
151729	2023/07/21	Design_Seokwan_work	[손석완][레벨] 최북단 버려진 유적지 버그 수정  / #changelist 유효성 검사 완료
151721	2023/07/21	Design_Seokwan_work	[손석완][레벨] 최북단 버그 수정  / #changelist 유효성 검사 완료
151360	2023/07/20	Design_Seokwan_work	[손석완][레벨] 하이가든 가이드액터 수정  / #changelist 유효성 검사 완료
151272	2023/07/19	Design_Seokwan_work	[손석완][레벨] 올드타운 양조장 > 고업박스 추가  / #changelist 유효성 검사 완료
151213	2023/07/19	Design_Seokwan_work	[손석완][레벨] 추락방지 볼륨 추가 - 퀸스크라운  / #changelist 유효성 검사 완료
150961	2023/07/18	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 수정  / #changelist 유효성 검사 완료
150920	2023/07/18	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 수정  / #changelist 유효성 검사 완료
150802	2023/07/18	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 수정  / #changelist 유효성 검사 완료
150757	2023/07/18	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 수정  / #changelist 유효성 검사 완료
150306	2023/07/14	Design_Seokwan_work	[손석완][레벨] 올드타운 레벨 가이드 액터 위치 수정  / #changelist 유효성 검사 완료
150273	2023/07/14	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 수정  / #changelist 유효성 검사 완료
150134	2023/07/14	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 수정  / #changelist 유효성 검사 완료
150130	2023/07/14	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 수정  / #changelist 유효성 검사 완료
150084	2023/07/13	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 수정  / #changelist 유효성 검사 완료
149803	2023/07/12	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 2차
149769	2023/07/12	Design_Seokwan_work	[손석완][가젯] 그리핀 던전 가젯 수정
149715	2023/07/12	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 2차  / #changelist 유효성 검사 완료
149422	2023/07/11	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 수정  / #changelist 유효성 검사 완료
149304	2023/07/10	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 2차  / #changelist 유효성 검사 완료
149245	2023/07/10	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 2차  / #changelist 유효성 검사 완료
149170	2023/07/07	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 2차  / #changelist 유효성 검사 완료
149094	2023/07/07	Design_Seokwan_work	[손석완][레벨] 올드타운 양조장, 하이가든 목업 수정  / #changelist 유효성 검사 완료
149051	2023/07/07	Design_Seokwan_work	[손석완][레벨] 올드타운 양조장 목업 수정  / #changelist 유효성 검사 완료
149049	2023/07/07	Design_Seokwan_work	[손석완][레벨] 양조장 수정
149005	2023/07/07	Design_Seokwan_work	[손석완][레벨]하이가든 목업 2차  / #changelist 유효성 검사 완료
148959	2023/07/06	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 2차  / #changelist 유효성 검사 완료
148852	2023/07/06	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 2차  / #changelist 유효성 검사 완료
148674	2023/07/05	Design_Seokwan_work	[손석완][레벨] 하이가든 목업]  / #changelist 유효성 검사 완료
148342	2023/07/03	Design_Seokwan_work	[손석완][레벨] 하이가든 목업
148299	2023/07/03	Design_Seokwan_work	[손석완][Trunk=>QA] / @148230 [손석완][레벨] 버려진 유적지, 세력은신처 고업 박스 수정 / #changelist 유효성 검사 완료
148230	2023/07/03	Design_Seokwan_work	[손석완][레벨] 버려진 유적지, 세력은신처 고업 박스 수정  / #changelist 유효성 검사 완료
148120	2023/06/30	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 2차 / #changelist 유효성 검사 완료
148018	2023/06/30	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 테스트용 큐브 삭제  / #changelist 유효성 검사 완료
148013	2023/06/30	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 내비 테스트  / #changelist 유효성 검사 완료
148003	2023/06/30	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 내비 테스트  / #changelist 유효성 검사 완료
147999	2023/06/30	Design_Seokwan_work	[손석완][레벨] 리캐스트 내비 액터 추가  / #changelist 유효성 검사 완료
147988	2023/06/30	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 월드 세팅 수정  / #changelist 유효성 검사 완료
147985	2023/06/30	Design_Seokwan_work	[손석완][레벨] Undo //streamsMain/Main/Trunk/Client/Content/__ExternalActors__/Level/Dungeon/01_AltarOfMemory/03_Griffin/03_Griffin_WP/5/DL/... changelist 147982
147982	2023/06/30	Design_Seokwan_work	[손석완][레벨] 그리핀던전 내비 테스트  / #changelist 유효성 검사 완료
147977	2023/06/30	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 내비 테스트  / #changelist 유효성 검사 완료
147970	2023/06/30	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 내비메시 테스트   / #changelist 유효성 검사 완료
147910	2023/06/30	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 파괴형 프랍 내비 영향 안주게 변경  / #changelist 유효성 검사 완료
147887	2023/06/30	Design_Seokwan_work	[손석완][레벨] 연출용 그리핀 스폰 데이터 재사용 처리 및 스폰 아이디 수정
147873	2023/06/30	Design_Seokwan_work	[손석완][레벨] 퀸즈크라운 출구에서 계단 못올라가는 현상 수정  / #changelist 유효성 검사 완료
147262	2023/06/27	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 2차, 최북단 환경셋 임시 변경  / #changelist 유효성 검사 완료
147211	2023/06/27	Design_Seokwan_work	[손석완][레벨] 하이가든 성내 목업 수정 - 타일러숍 이동  / #changelist 유효성 검사 완료
147132	2023/06/27	Design_Seokwan_work	[손석완] 하이가든 목업 2차  / #changelist 유효성 검사 완료
147123	2023/06/27	Design_Seokwan_work	[손석완][레벨] 하이가든 2차 목업  / #changelist 유효성 검사 완료
146827	2023/06/26	Design_Seokwan_work	[손석완][레벨] 폴리지 그리드 FarGrid로 수정  / #changelist 유효성 검사 완료
146718	2023/06/23	Design_Seokwan_work	[손석완][레벨] 하이가든 목업]  / #changelist 유효성 검사 완료
146615	2023/06/23	Design_Seokwan_work	[손석완][레벨[ 하이가든 목업  / #changelist 유효성 검사 완료
146449	2023/06/22	Design_Seokwan_work	[손석완][레벨] 하이가든 목업  / #changelist 유효성 검사 완료
146321	2023/06/22	Design_Seokwan_work	[손석완][레벨] 하이가든 목업  / #changelist 유효성 검사 완료
146140	2023/06/21	Design_Seokwan_work	[손석완][레벨] 하이가든 목업  / #changelist 유효성 검사 완료
145990	2023/06/21	Design_Seokwan_work	[손석완][레벨] 하이가든 목업  / #changelist 유효성 검사 완료
145989	2023/06/21	Design_Seokwan_work	[손석완][레벨] 하이가든 목업  / #changelist 유효성 검사 완료
145947	2023/06/20	Design_Seokwan_work	[손석완][레벨] 하이가든 성내 목업  / #changelist 유효성 검사 완료
145759	2023/06/20	Design_Seokwan_work	[손석완][레벨] 하이가든 성 목업  / #changelist 유효성 검사 완료
144615	2023/06/15	Design_Seokwan_work	[손석완][레벨] 최북단 환경볼륨 세팅  / #changelist 유효성 검사 완료
144598	2023/06/15	Design_Seokwan_work	[손석완] 나무 파괴형 가젯 GC 수정
144528	2023/06/14	Design_Seokwan_work	[손석완][레벨] 하이가든 목업  / #changelist 유효성 검사 완료
144527	2023/06/14	Design_Seokwan_work	[손석완][레벨] 하이가든 목업  / #changelist 유효성 검사 완료
144478	2023/06/14	Design_Seokwan_work	[손석완][레벨] 하이가든 목업  / #changelist 유효성 검사 완료
144457	2023/06/14	Design_Seokwan_work	[손석완][레벨] 하이가든 목업  / #changelist 유효성 검사 완료
144386	2023/06/14	Design_Seokwan_work	[손석완][레벨] 최북단 환경 볼륨 테스트용 추가  / #changelist 유효성 검사 완료
144364	2023/06/13	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 / #changelist 유효성 검사 완료
144245	2023/06/13	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 점프 공간 수정  / #changelist 유효성 검사 완료
143905	2023/06/09	Design_Seokwan_work	[손석완][레벨] 하이가든 목업  / #changelist 유효성 검사 완료
143894	2023/06/09	Design_Seokwan_work	[손석완][레벨] 하이가든 목업  / #changelist 유효성 검사 완료
143673	2023/06/08	Design_Seokwan_work	[손석완][레벨] 하이가든 목업 작업중  / #changelist 유효성 검사 완료
143624	2023/06/08	Design_Seokwan_work	[손석완][레벨] 아웃라이너 정리  / #changelist 유효성 검사 완료
143226	2023/06/02	Design_Seokwan_work	[손석완][레벨] 하이가든 목업  / #changelist 유효성 검사 완료
143160	2023/06/02	Design_Seokwan_work	[손석완][레벨] 하이가든 목업  / #changelist 유효성 검사 완료
143003	2023/06/01	Design_Seokwan_work	[손석완][레벨] 하이가든 1차 목업 중  / #changelist 유효성 검사 완료
142881	2023/06/01	Design_Seokwan_work	[손석완][가젯] 최북단 나무 가젯 내비에 영향 안주게 처리  / #changelist 유효성 검사 완료
142757	2023/05/31	Design_Seokwan_work	[손석완][레벨] 최북단 흉포한 동물 지역 나무 프랍 내비메시에 영향 안주기 설정  / #changelist 유효성 검사 완료
142739	2023/05/31	Design_Seokwan_work	[손석완][레벨] 최북단 흉포한 동물 지역 부서지는 나무 배치  / #changelist 유효성 검사 완료
142687	2023/05/31	Design_Seokwan_work	[손석완] 테스트용 파괴형 프랍에 앵커필드 추가  / #changelist 유효성 검사 완료
142638	2023/05/31	Design_Seokwan_work	[손석완][레벨] 하이가든 지역 목업 중, 스케일값 0 인 프랍 삭제  / #changelist 유효성 검사 완료
142052	2023/05/25	Design_Seokwan_work	[손석완][레벨] 그리핀 잔도 가젯에 불 이펙트 스케일 수정  / #changelist 유효성 검사 완료
141783	2023/05/24	Design_Seokwan_work	[손석완][레벨] 배경에서 배치한 불 FX 삭제. 가젯에 FX 부착 / #changelist 유효성 검사 완료
141366	2023/05/22	Design_Seokwan_work	[손석완][레벨] 최북단 흉포한 동물 지역에 가젯 배치  / #changelist 유효성 검사 완료
141342	2023/05/22	Design_Seokwan_work	[손석완][가젯] 최북단 흉포한 동물 지역에 배치할 파괴형 나무 프랍 등록  / #changelist 유효성 검사 완료
141273	2023/05/19	Design_Seokwan_work	[손석완][레벨] 나무 지오메트리 컬렉션 추가  / #changelist 유효성 검사 완료
141227	2023/05/19	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처에 배 목업 추가  / #changelist 유효성 검사 완료
140887	2023/05/17	Design_Seokwan_work	[손석완][레벨] 불필요 데이터레이어 볼륨 제거  / #changelist 유효성 검사 완료
140880	2023/05/17	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업 수정 / #changelist 유효성 검사 완료
140802	2023/05/17	Design_Seokwan_work	[손석완][레벨] 데이터레이어 정리  / #changelist 유효성 검사 완료
140738	2023/05/17	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 데이터레이어 볼륨 수정 중  / #changelist 유효성 검사 완료
140660	2023/05/16	Design_Seokwan_work	[손석완][레벨] 그리핀던전 라이트 데이터레이어 설정  / #changelist 유효성 검사 완료
140638	2023/05/16	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업 수정 - 도개교 기믹 대체, 실내공간 줄이기  / #changelist 유효성 검사 완료
140231	2023/05/12	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업 수정  / #changelist 유효성 검사 완료
140126	2023/05/11	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업 수정  / #changelist 유효성 검사 완료
140093	2023/05/11	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업 수정  / #changelist 유효성 검사 완료
139945	2023/05/10	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업 수정  / #changelist 유효성 검사 완료
139938	2023/05/10	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업 수정  / #changelist 유효성 검사 완료
139929	2023/05/10	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 수정  / #changelist 유효성 검사 완료
139879	2023/05/10	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업 수정  / #changelist 유효성 검사 완료
139812	2023/05/10	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업 수정중  / #changelist 유효성 검사 완료
139779	2023/05/09	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업 수정  / #changelist 유효성 검사 완료
139683	2023/05/09	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 - 아웃라이너 정리  / #changelist 유효성 검사 완료
139659	2023/05/09	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업  / #changelist 유효성 검사 완료
139652	2023/05/09	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업  / #changelist 유효성 검사 완료
139596	2023/05/08	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업  / #changelist 유효성 검사 완료
139220	2023/05/03	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업  / #changelist 유효성 검사 완료
139218	2023/05/03	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업  / #changelist 유효성 검사 완료
139177	2023/05/03	Design_Seokwan_work	[손석완][레벨] 올드타운 세력 은신처 목업 중  / #changelist 유효성 검사 완료
139157	2023/05/03	Design_Seokwan_work	[손석완][레벨] 모틴의 집 목업  / #changelist 유효성 검사 완료
139130	2023/05/03	Design_Seokwan_work	[손석완][레벨] 세력은신처 목업 수정  / #changelist 유효성 검사 완료
139085	2023/05/02	Design_Seokwan_work	[손석완][레벨] 시타델 목업 실내 위치 수정  / #changelist 유효성 검사 완료
138996	2023/05/02	Design_Seokwan_work	[손석완][레벨] 세력은신처 목업  / #changelist 유효성 검사 완료
138941	2023/04/28	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업  / #changelist 유효성 검사 완료
138926	2023/04/28	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업  / #changelist 유효성 검사 완료
138863	2023/04/27	Design_Seokwan_work	[손석완][레벨] 세력은신처 목업  / #changelist 유효성 검사 완료
138783	2023/04/27	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 목업 중  / #changelist 유효성 검사 완료
138692	2023/04/26	Design_Seokwan_work	[손석완][레벨] 실버클리프 셉트 목업 수정  / #changelist 유효성 검사 완료
138683	2023/04/26	Design_Seokwan_work	[손석완][레벨] 셉트 목업 수정  / #changelist 유효성 검사 완료
138645	2023/04/26	Design_Seokwan_work	[손석완][레벨] 실버클리프 셉트 목업 각도 수정 등  / #changelist 유효성 검사 완료
138632	2023/04/26	Design_Seokwan_work	[손석완] 디자인 트리 리디릭터 수정  / #changelist 유효성 검사 완료
138498	2023/04/25	Design_Seokwan_work	[손석완][레벨] 시타델, 양조장 실내 목업 수정  / #changelist 유효성 검사 완료
138453	2023/04/25	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 목업  / #changelist 유효성 검사 완료
138430	2023/04/25	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 목업 수정  / #changelist 유효성 검사 완료
138229	2023/04/21	Design_Seokwan_work	[손석완][레벨] 올드타운 하수도 작업  / #changelist 유효성 검사 완료
138202	2023/04/21	Design_Seokwan_work	[손석완][레벨] 올드타운 실내 목업 수정  / #changelist 유효성 검사 완료
138139	2023/04/21	Design_Seokwan_work	[손석완][레벨] 올드타운 도서관 목업   / #changelist 유효성 검사 완료
138133	2023/04/21	Design_Seokwan_work	[손석완][레벨] 올드타운 도서관 지하실 랜드스케이프 구멍 뚫기  / #changelist 유효성 검사 완료
138100	2023/04/20	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 목업  / #changelist 유효성 검사 완료
138010	2023/04/20	Design_Seokwan_work	[손석완][레벨] 올드타운 시타델 도서관 데이터 레이어 정리  / #changelist 유효성 검사 완료
137923	2023/04/19	Design_Seokwan_work	[손석완][레벨] 올드타운 - 하수도 목업 중
137911	2023/04/19	Design_Seokwan_work	[손석완][레벨] GoUp bp에 프랍 보강  / #changelist 유효성 검사 완료
137764	2023/04/18	Design_Seokwan_work	[손석완][레벨] 올드타운 도서관, 세력은신처 목업  / #changelist 유효성 검사 완료
137693	2023/04/17	Design_Seokwan_work	[손석완] 올드타운 세력은신처 목업 작업 중  / #changelist 유효성 검사 완료
137491	2023/04/14	Design_Seokwan_work	[손석완] 버려진유적지 6호점 외성벽 높이 조절 - 못올라가게  / #changelist 유효성 검사 완료
137310	2023/04/14	Design_Seokwan_work	[손석완][Trunk=>QA] / @137309 [손석완] 버려진 유적지 7호점 입구 부분 벽 삭제 / #changelist 유효성 검사 완료
137309	2023/04/14	Design_Seokwan_work	[손석완] 버려진 유적지 7호점 입구 부분 벽 삭제  / #changelist 유효성 검사 완료
137220	2023/04/14	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 목업 아웃라이너 정리 / #changelist 유효성 검사 완료
137206	2023/04/14	Design_Seokwan_work	[손석완][Trunk=>QA] / @136854 [손석완] Const 추가 - Gadget.WalkSpeedForSwitchControl
